,fecha,agencia_id,canal_id,producto_id,venta_uni,agencia_orig,producto_orig,canal_orig,fechaLab,season,isholiday,isholidayyesterday,isholidaytomorrow,Week,Month,lag1month,lag05month,lag05rollavg2,lag05rollavg3,lag2rollavg3,lag05ewma3,lag05ewma8,lag2ewma3,lag4ewma3,lag05ewma3lag05ewma8,lag2ewma3lag4ewma3,price
10000,2017-10-26,14,0,18,950,12808,123576,1,29,0,0,0,0,43,10,3458,6918,7038.0,4834.0,3718.0,5939.0,6368.0,5939.0,3129.0,-429.0,2810.0,7
10001,2017-10-26,14,1,0,80,12808,6011,2,29,0,0,0,0,43,10,460,840,3879.0,4972.0,1959.0,3390.0,5139.0,3390.0,1795.0,-1749.0,1595.0,16
10002,2017-10-26,14,1,3,1188,12808,7840,2,29,0,0,0,0,43,10,7438,15190,8015.0,7649.0,3949.0,9290.0,7373.0,9290.0,4616.0,1917.0,4674.0,5
10003,2017-10-26,14,1,7,330,12808,35549,2,29,0,0,0,0,43,10,193,193,7692.0,5408.0,3816.0,4741.0,5777.0,4741.0,2405.0,-1036.0,2336.0,17
10004,2017-10-26,14,1,14,10,12808,123238,2,29,0,0,0,0,43,10,28,248,220.0,5210.0,110.0,2495.0,4549.0,2495.0,1216.0,-2054.0,1279.0,23
10005,2017-10-26,14,2,1,161,12808,6437,4,29,0,0,0,0,43,10,704,2201,1224.0,881.0,366.0,2348.0,4027.0,2348.0,960.0,-1679.0,1388.0,7
10006,2017-10-26,14,2,3,871,12808,7840,4,29,0,0,0,0,43,10,4024,7895,5048.0,3448.0,2364.0,5121.0,4886.0,5121.0,2492.0,235.0,2629.0,5
10007,2017-10-26,14,2,7,20,12808,35549,4,29,0,0,0,0,43,10,1,12,3954.0,3369.0,2012.0,2567.0,3803.0,2567.0,1247.0,-1236.0,1320.0,17
10008,2017-10-26,14,2,8,448,12808,38588,4,29,0,0,0,0,43,10,2307,3814,1913.0,3907.0,1154.0,3190.0,3806.0,3190.0,1777.0,-616.0,1413.0,5
10009,2017-10-26,14,2,16,34,12808,123460,4,29,0,0,0,0,43,10,222,495,2154.0,1440.0,1264.0,1843.0,3070.0,1843.0,999.0,-1227.0,844.0,23
10010,2017-10-26,15,0,0,23,12809,6011,1,29,0,0,0,0,43,10,13,29,262.0,1446.0,118.0,936.0,2394.0,936.0,506.0,-1458.0,430.0,16
10011,2017-10-26,15,0,1,6571,12809,6437,1,29,0,0,0,0,43,10,27125,55712,27870.0,18745.0,13569.0,28324.0,14243.0,28324.0,13816.0,14081.0,14508.0,7
10012,2017-10-26,15,0,2,5335,12809,6555,1,29,0,0,0,0,43,10,21005,41729,48720.0,32490.0,24065.0,35026.0,20351.0,35026.0,17410.0,14675.0,17616.0,7
10013,2017-10-26,15,0,3,4746,12809,7840,1,29,0,0,0,0,43,10,23829,41534,41632.0,46325.0,22417.0,38280.0,25058.0,38280.0,20620.0,13222.0,17660.0,5
10014,2017-10-26,15,0,4,2701,12809,9784,1,29,0,0,0,0,43,10,4323,6495,24014.0,29919.0,14076.0,22388.0,20933.0,22388.0,12471.0,1455.0,9917.0,11
10015,2017-10-26,15,0,5,187,12809,32354,1,29,0,0,0,0,43,10,983,1206,3850.0,16412.0,2653.0,11797.0,16549.0,11797.0,6727.0,-4752.0,5070.0,16
10016,2017-10-26,15,0,6,37,12809,33258,1,29,0,0,0,0,43,10,162,277,742.0,2659.0,572.0,6037.0,12933.0,6037.0,3445.0,-6896.0,2592.0,71
10017,2017-10-26,15,0,8,4096,12809,38588,1,29,0,0,0,0,43,10,15097,31488,15882.0,10990.0,7630.0,18762.0,17056.0,18762.0,9271.0,1706.0,9491.0,5
10018,2017-10-26,15,0,9,919,12809,39109,1,29,0,0,0,0,43,10,3361,3391,17440.0,11719.0,9229.0,11077.0,14020.0,11077.0,6316.0,-2943.0,4761.0,10
10019,2017-10-26,15,0,10,186,12809,41653,1,29,0,0,0,0,43,10,652,1300,2346.0,12060.0,2006.0,6188.0,11193.0,6188.0,3484.0,-5005.0,2704.0,109
10020,2017-10-26,15,0,12,5873,12809,42158,1,29,0,0,0,0,43,10,24541,54585,27942.0,19759.0,12596.0,30387.0,20836.0,30387.0,14012.0,9551.0,16375.0,7
10021,2017-10-26,15,0,13,6,12809,44117,1,29,0,0,0,0,43,10,32,69,27327.0,18651.0,12286.0,15228.0,16221.0,15228.0,7022.0,-993.0,8206.0,345
10022,2017-10-26,15,0,15,712,12809,123335,1,29,0,0,0,0,43,10,3380,6399,3234.0,20351.0,1706.0,10813.0,14038.0,10813.0,5201.0,-3225.0,5612.0,7
10023,2017-10-26,15,0,16,2,12809,123460,1,29,0,0,0,0,43,10,3,8,3204.0,2159.0,1692.0,5411.0,10920.0,5411.0,2602.0,-5509.0,2809.0,23
10024,2017-10-26,15,0,17,3470,12809,123492,1,29,0,0,0,0,43,10,14808,18693,9350.0,8367.0,7406.0,12052.0,12648.0,12052.0,8705.0,-596.0,3347.0,8
10025,2017-10-26,15,0,18,1895,12809,123576,1,29,0,0,0,0,43,10,8489,16258,17476.0,11653.0,11648.0,14155.0,13450.0,14155.0,8597.0,705.0,5558.0,7
10026,2017-10-26,15,2,0,129,12809,6011,4,29,0,0,0,0,43,10,285,858,8558.0,11936.0,4387.0,7506.0,10652.0,7506.0,4441.0,-3146.0,3065.0,16
10027,2017-10-26,15,2,1,559,12809,6437,4,29,0,0,0,0,43,10,1842,7488,4173.0,8201.0,1064.0,7497.0,9949.0,7497.0,3142.0,-2452.0,4355.0,7
10028,2017-10-26,15,2,2,50,12809,6555,4,29,0,0,0,0,43,10,207,275,3882.0,2874.0,1024.0,3886.0,7799.0,3886.0,1674.0,-3913.0,2212.0,7
10029,2017-10-26,15,2,3,3627,12809,7840,4,29,0,0,0,0,43,10,37213,58711,29493.0,22158.0,18710.0,31299.0,19113.0,31299.0,19444.0,12186.0,11855.0,5
10030,2017-10-26,15,2,7,70,12809,35549,4,29,0,0,0,0,43,10,0,0,29356.0,19662.0,18606.0,15649.0,14865.0,15649.0,9722.0,784.0,5927.0,17
10031,2017-10-26,15,2,8,1408,12809,38588,4,29,0,0,0,0,43,10,8993,12681,6340.0,23797.0,4496.0,14165.0,14380.0,14165.0,9357.0,-215.0,4808.0,5
10032,2017-10-26,15,2,12,138,12809,42158,4,29,0,0,0,0,43,10,446,1014,6848.0,4565.0,4720.0,7590.0,11410.0,7590.0,4902.0,-3820.0,2688.0,7
10033,2017-10-26,15,2,16,201,12809,123460,4,29,0,0,0,0,43,10,946,1717,1366.0,5137.0,696.0,4653.0,9256.0,4653.0,2924.0,-4603.0,1729.0,23
10034,2017-10-26,15,2,18,30,12809,123576,4,29,0,0,0,0,43,10,171,379,1048.0,1037.0,558.0,2516.0,7283.0,2516.0,1547.0,-4767.0,969.0,7
10035,2017-10-26,16,0,1,4470,12820,6437,1,29,0,0,0,0,43,10,17674,34303,17341.0,12133.0,8922.0,18410.0,13288.0,18410.0,9611.0,5122.0,8799.0,7
10036,2017-10-26,16,0,2,2963,12820,6555,1,29,0,0,0,0,43,10,12379,24091,29197.0,19591.0,15026.0,21250.0,15688.0,21250.0,10995.0,5562.0,10255.0,7
10037,2017-10-26,16,0,3,714,12820,7840,1,29,0,0,0,0,43,10,4186,7868,15980.0,22087.0,8282.0,14559.0,13951.0,14559.0,7590.0,608.0,6969.0,5
10038,2017-10-26,16,0,4,337,12820,9784,1,29,0,0,0,0,43,10,875,875,4372.0,10945.0,2530.0,7717.0,11045.0,7717.0,4233.0,-3328.0,3484.0,11
10039,2017-10-26,16,0,5,38,12820,32354,1,29,0,0,0,0,43,10,162,302,588.0,3015.0,518.0,4010.0,8658.0,4010.0,2197.0,-4648.0,1813.0,16
10040,2017-10-26,16,0,6,40,12820,33258,1,29,0,0,0,0,43,10,81,244,273.0,474.0,122.0,2127.0,6788.0,2127.0,1139.0,-4661.0,988.0,71
10041,2017-10-26,16,0,8,397,12820,38588,1,29,0,0,0,0,43,10,2896,5939,3092.0,2162.0,1488.0,4033.0,6599.0,4033.0,2018.0,-2566.0,2015.0,5
10042,2017-10-26,16,0,9,241,12820,39109,1,29,0,0,0,0,43,10,987,2177,4058.0,2787.0,1942.0,3105.0,5617.0,3105.0,1502.0,-2512.0,1603.0,10
10043,2017-10-26,16,0,10,84,12820,41653,1,29,0,0,0,0,43,10,370,715,1446.0,2944.0,678.0,1910.0,4527.0,1910.0,936.0,-2617.0,974.0,109
10044,2017-10-26,16,0,12,2799,12820,42158,1,29,0,0,0,0,43,10,11567,23264,11990.0,8719.0,5968.0,12587.0,8691.0,12587.0,6252.0,3896.0,6335.0,7
10045,2017-10-26,16,0,15,11,12820,123335,1,29,0,0,0,0,43,10,90,155,11710.0,8045.0,5828.0,6371.0,6794.0,6371.0,3171.0,-423.0,3200.0,7
10046,2017-10-26,16,0,17,667,12820,123492,1,29,0,0,0,0,43,10,2768,5387,2771.0,9602.0,1429.0,5879.0,6481.0,5879.0,2969.0,-602.0,2910.0,8
10047,2017-10-26,16,0,18,896,12820,123576,1,29,0,0,0,0,43,10,3659,7554,6470.0,4365.0,3214.0,6716.0,6720.0,6716.0,3314.0,-4.0,3402.0,7
10048,2017-10-26,16,2,1,101,12820,6437,4,29,0,0,0,0,43,10,805,1373,4464.0,4771.0,2232.0,4045.0,5532.0,4045.0,2060.0,-1487.0,1985.0,7
10049,2017-10-26,16,2,3,319,12820,7840,4,29,0,0,0,0,43,10,1354,2495,1934.0,3807.0,1080.0,3270.0,4857.0,3270.0,1707.0,-1587.0,1563.0,5
10050,2017-10-26,16,2,7,20,12820,35549,4,29,0,0,0,0,43,10,30,30,1262.0,1299.0,692.0,1650.0,3784.0,1650.0,868.0,-2134.0,782.0,17
10051,2017-10-26,16,2,8,200,12820,38588,4,29,0,0,0,0,43,10,752,1482,756.0,1336.0,391.0,1566.0,3273.0,1566.0,810.0,-1707.0,756.0,5
10052,2017-10-26,16,2,16,11,12820,123460,4,29,0,0,0,0,43,10,0,60,771.0,524.0,376.0,813.0,2559.0,813.0,405.0,-1746.0,408.0,23
10053,2017-10-26,17,0,0,98,12839,6011,1,29,0,0,0,0,43,10,365,798,429.0,780.0,182.0,805.0,2167.0,805.0,385.0,-1362.0,420.0,16
10054,2017-10-26,17,0,1,11357,12839,6437,1,29,0,0,0,0,43,10,51685,95402,48100.0,32087.0,26025.0,48104.0,22886.0,48104.0,26035.0,25218.0,22069.0,7
10055,2017-10-26,17,0,2,7655,12839,6555,1,29,0,0,0,0,43,10,37531,49218,72310.0,48473.0,44608.0,48661.0,28738.0,48661.0,31783.0,19923.0,16878.0,7
10056,2017-10-26,17,0,3,2810,12839,7840,1,29,0,0,0,0,43,10,10191,18194,33706.0,54271.0,23861.0,33427.0,26395.0,33427.0,20987.0,7032.0,12440.0,5
10057,2017-10-26,17,0,4,640,12839,9784,1,29,0,0,0,0,43,10,1846,3099,10646.0,23504.0,6018.0,18263.0,21218.0,18263.0,11417.0,-2955.0,6846.0,11
10058,2017-10-26,17,0,5,381,12839,32354,1,29,0,0,0,0,43,10,1249,2325,2712.0,7873.0,1548.0,10294.0,17019.0,10294.0,6333.0,-6725.0,3961.0,16
10059,2017-10-26,17,0,6,104,12839,33258,1,29,0,0,0,0,43,10,462,865,1595.0,2096.0,856.0,5580.0,13430.0,5580.0,3397.0,-7850.0,2183.0,71
10060,2017-10-26,17,0,8,1170,12839,38588,1,29,0,0,0,0,43,10,4868,10754,5810.0,4648.0,2665.0,8167.0,12835.0,8167.0,4133.0,-4668.0,4034.0,5
10061,2017-10-26,17,0,9,69,12839,39109,1,29,0,0,0,0,43,10,1132,1261,6008.0,4293.0,3000.0,4714.0,10263.0,4714.0,2632.0,-5549.0,2082.0,10
10062,2017-10-26,17,0,10,61,12839,41653,1,29,0,0,0,0,43,10,1837,3628,2444.0,5214.0,1484.0,4171.0,8789.0,4171.0,2235.0,-4618.0,1936.0,109
10063,2017-10-26,17,0,12,628,12839,42158,1,29,0,0,0,0,43,10,5947,13055,8342.0,5981.0,3892.0,8613.0,9737.0,8613.0,4091.0,-1124.0,4522.0,7
10064,2017-10-26,17,0,13,8,12839,44117,1,29,0,0,0,0,43,10,132,177,6616.0,5620.0,3040.0,4395.0,7612.0,4395.0,2111.0,-3217.0,2284.0,345
10065,2017-10-26,17,0,15,151,12839,123335,1,29,0,0,0,0,43,10,847,1725,951.0,4986.0,490.0,3060.0,6304.0,3060.0,1479.0,-3244.0,1581.0,7
10066,2017-10-26,17,0,17,2479,12839,123492,1,29,0,0,0,0,43,10,10955,13147,7436.0,5016.0,5901.0,8103.0,7825.0,8103.0,6217.0,278.0,1886.0,8
10067,2017-10-26,17,0,18,1572,12839,123576,1,29,0,0,0,0,43,10,7106,14689,13918.0,9854.0,9030.0,11396.0,9350.0,11396.0,6662.0,2046.0,4734.0,7
10068,2017-10-26,17,2,0,214,12839,6011,4,29,0,0,0,0,43,10,912,1857,8273.0,9898.0,4009.0,6627.0,7685.0,6627.0,3787.0,-1058.0,2840.0,16
10069,2017-10-26,17,2,1,953,12839,6437,4,29,0,0,0,0,43,10,3822,12008,6932.0,9518.0,2367.0,9317.0,8646.0,9317.0,3804.0,671.0,5513.0,7
10070,2017-10-26,17,2,2,169,12839,6555,4,29,0,0,0,0,43,10,772,1126,6567.0,4997.0,2297.0,5222.0,6975.0,5222.0,2288.0,-1753.0,2934.0,7
10071,2017-10-26,17,2,3,3489,12839,7840,4,29,0,0,0,0,43,10,17618,32955,17040.0,15363.0,9195.0,19088.0,12748.0,19088.0,9953.0,6340.0,9135.0,5
10072,2017-10-26,17,2,6,2,12839,33258,4,29,0,0,0,0,43,10,2,4,16480.0,11362.0,8810.0,9546.0,9916.0,9546.0,4978.0,-370.0,4568.0,71
10073,2017-10-26,17,2,8,706,12839,38588,4,29,0,0,0,0,43,10,5627,11669,5836.0,14876.0,2814.0,10608.0,10306.0,10608.0,5302.0,302.0,5306.0,5
10074,2017-10-26,17,2,11,24,12839,42124,4,29,0,0,0,0,43,10,71,173,5921.0,3949.0,2849.0,5390.0,8054.0,5390.0,2687.0,-2664.0,2703.0,12
10075,2017-10-26,17,2,12,8,12839,42158,4,29,0,0,0,0,43,10,54,107,140.0,3983.0,62.0,2749.0,6288.0,2749.0,1370.0,-3539.0,1379.0,7
10076,2017-10-26,17,2,16,116,12839,123460,4,29,0,0,0,0,43,10,521,1527,817.0,602.0,288.0,2138.0,5230.0,2138.0,946.0,-3092.0,1192.0,23
10077,2017-10-26,18,0,1,2480,12841,6437,1,29,0,0,0,0,43,10,10491,20591,11059.0,7408.0,5506.0,11364.0,8644.0,11364.0,5718.0,2720.0,5646.0,7
10078,2017-10-26,18,0,2,1935,12841,6555,1,29,0,0,0,0,43,10,7479,14787,17689.0,12302.0,8985.0,13076.0,10009.0,13076.0,6599.0,3067.0,6477.0,7
10079,2017-10-26,18,0,3,1678,12841,7840,1,29,0,0,0,0,43,10,6442,11069,12928.0,15482.0,6960.0,12072.0,10244.0,12072.0,6520.0,1828.0,5552.0,5
10080,2017-10-26,18,0,4,204,12841,9784,1,29,0,0,0,0,43,10,448,747,5908.0,8868.0,3445.0,6410.0,8134.0,6410.0,3484.0,-1724.0,2926.0,11
10081,2017-10-26,18,0,5,59,12841,32354,1,29,0,0,0,0,43,10,238,460,604.0,4092.0,343.0,3435.0,6429.0,3435.0,1861.0,-2994.0,1574.0,16
10082,2017-10-26,18,0,6,13,12841,33258,1,29,0,0,0,0,43,10,37,93,276.0,433.0,138.0,1764.0,5021.0,1764.0,949.0,-3257.0,815.0,71
10083,2017-10-26,18,0,8,881,12841,38588,1,29,0,0,0,0,43,10,3872,7974,4034.0,2842.0,1954.0,4869.0,5677.0,4869.0,2411.0,-808.0,2458.0,5
10084,2017-10-26,18,0,9,357,12841,39109,1,29,0,0,0,0,43,10,1533,3070,5522.0,3712.0,2702.0,3969.0,5098.0,3969.0,1972.0,-1129.0,1997.0,10
10085,2017-10-26,18,0,10,21,12841,41653,1,29,0,0,0,0,43,10,189,366,1718.0,3803.0,861.0,2168.0,4046.0,2168.0,1080.0,-1878.0,1088.0,109
10086,2017-10-26,18,0,11,33,12841,42124,1,29,0,0,0,0,43,10,119,209,288.0,1215.0,154.0,1188.0,3193.0,1188.0,600.0,-2005.0,588.0,12
10087,2017-10-26,18,0,12,925,12841,42158,1,29,0,0,0,0,43,10,3367,6839,3524.0,2471.0,1743.0,4014.0,4004.0,4014.0,1983.0,10.0,2031.0,7
10088,2017-10-26,18,0,15,86,12841,123335,1,29,0,0,0,0,43,10,450,811,3825.0,2620.0,1908.0,2412.0,3294.0,2412.0,1217.0,-882.0,1195.0,7
10089,2017-10-26,18,0,17,1191,12841,123492,1,29,0,0,0,0,43,10,4457,8537,4674.0,5396.0,2454.0,5475.0,4459.0,5475.0,2837.0,1016.0,2638.0,8
10090,2017-10-26,18,0,18,360,12841,123576,1,29,0,0,0,0,43,10,1638,3513,6025.0,4287.0,3048.0,4494.0,4249.0,4494.0,2237.0,245.0,2257.0,7
10091,2017-10-26,18,1,0,20,12841,6011,2,29,0,0,0,0,43,10,60,106,1810.0,4052.0,849.0,2300.0,3328.0,2300.0,1149.0,-1028.0,1151.0,16
10092,2017-10-26,18,1,3,7573,12841,7840,2,29,0,0,0,0,43,10,5381,12292,6199.0,5304.0,2720.0,7296.0,5320.0,7296.0,3265.0,1976.0,4031.0,5
10093,2017-10-26,18,1,7,10,12841,35549,2,29,0,0,0,0,43,10,106,201,6246.0,4200.0,2744.0,3748.0,4183.0,3748.0,1685.0,-435.0,2063.0,17
10094,2017-10-26,18,1,14,20,12841,123238,2,29,0,0,0,0,43,10,0,180,190.0,4224.0,53.0,1964.0,3293.0,1964.0,843.0,-1329.0,1121.0,23
10095,2017-10-26,18,2,0,2,12841,6011,4,29,0,0,0,0,43,10,11,26,103.0,136.0,6.0,995.0,2567.0,995.0,427.0,-1572.0,568.0,16
10096,2017-10-26,18,2,1,46,12841,6437,4,29,0,0,0,0,43,10,264,1553,790.0,586.0,138.0,1274.0,2342.0,1274.0,345.0,-1068.0,929.0,7
10097,2017-10-26,18,2,3,279,12841,7840,4,29,0,0,0,0,43,10,1239,3293,2423.0,1624.0,752.0,2284.0,2553.0,2284.0,792.0,-269.0,1492.0,5
10098,2017-10-26,18,2,7,15,12841,35549,4,29,0,0,0,0,43,10,53,93,1693.0,1646.0,646.0,1188.0,2006.0,1188.0,423.0,-818.0,765.0,17
10099,2017-10-26,18,2,8,143,12841,38588,4,29,0,0,0,0,43,10,754,1480,786.0,1622.0,404.0,1334.0,1889.0,1334.0,588.0,-555.0,746.0,5
10100,2017-11-02,0,0,0,3,12615,6011,1,30,1,1,0,0,44,11,51,119,800.0,564.0,402.0,727.0,1496.0,727.0,320.0,-769.0,407.0,16
10101,2017-11-02,0,0,1,1463,12615,6437,1,30,1,1,0,0,44,11,4607,9761,4940.0,3787.0,2329.0,5244.0,3333.0,5244.0,2463.0,1911.0,2781.0,7
10102,2017-11-02,0,0,2,779,12615,6555,1,30,1,1,0,0,44,11,2489,5036,7398.0,4972.0,3548.0,5140.0,3711.0,5140.0,2476.0,1429.0,2664.0,7
10103,2017-11-02,0,0,3,1337,12615,7840,1,30,1,1,0,0,44,11,2682,6011,5524.0,6936.0,2586.0,5575.0,4222.0,5575.0,2579.0,1353.0,2996.0,5
10104,2017-11-02,0,0,4,234,12615,9784,1,30,1,1,0,0,44,11,653,996,3504.0,4014.0,1668.0,3286.0,3505.0,3286.0,1616.0,-219.0,1670.0,11
10105,2017-11-02,0,0,5,9,12615,32354,1,30,1,1,0,0,44,11,30,44,520.0,2350.0,342.0,1665.0,2736.0,1665.0,823.0,-1071.0,842.0,16
10106,2017-11-02,0,0,6,11,12615,33258,1,30,1,1,0,0,44,11,47,115,80.0,385.0,38.0,890.0,2154.0,890.0,435.0,-1264.0,455.0,71
10107,2017-11-02,0,0,8,503,12615,38588,1,30,1,1,0,0,44,11,632,1637,876.0,599.0,340.0,1263.0,2039.0,1263.0,534.0,-776.0,729.0,5
10108,2017-11-02,0,0,9,55,12615,39109,1,30,1,1,0,0,44,11,78,184,910.0,645.0,355.0,724.0,1627.0,724.0,306.0,-903.0,418.0,10
10109,2017-11-02,0,0,10,39,12615,41653,1,30,1,1,0,0,44,11,128,266,225.0,696.0,103.0,495.0,1324.0,495.0,217.0,-829.0,278.0,109
10110,2017-11-02,0,0,12,620,12615,42158,1,30,1,1,0,0,44,11,2207,4430,2348.0,1627.0,1168.0,2462.0,2014.0,2462.0,1212.0,448.0,1250.0,7
10111,2017-11-02,0,0,13,7,12615,44117,1,30,1,1,0,0,44,11,0,3,2216.0,1566.0,1104.0,1233.0,1567.0,1233.0,606.0,-334.0,627.0,345
10112,2017-11-02,0,0,15,22,12615,123335,1,30,1,1,0,0,44,11,56,142,72.0,1525.0,28.0,687.0,1251.0,687.0,331.0,-564.0,356.0,7
10113,2017-11-02,0,0,17,370,12615,123492,1,30,1,1,0,0,44,11,1227,2742,1442.0,962.0,642.0,1715.0,1582.0,1715.0,779.0,133.0,936.0,8
10114,2017-11-02,0,0,18,239,12615,123576,1,30,1,1,0,0,44,11,1116,2573,2658.0,1819.0,1172.0,2144.0,1802.0,2144.0,947.0,342.0,1197.0,7
10115,2017-11-02,0,2,0,70,12615,6011,4,30,1,1,0,0,44,11,170,310,1442.0,1875.0,643.0,1227.0,1471.0,1227.0,559.0,-244.0,668.0,16
10116,2017-11-02,0,2,1,111,12615,6437,4,30,1,1,0,0,44,11,195,677,494.0,1187.0,182.0,952.0,1294.0,952.0,377.0,-342.0,575.0,7
10117,2017-11-02,0,2,3,1720,12615,7840,4,30,1,1,0,0,44,11,2874,5292,2984.0,2093.0,1534.0,3122.0,2183.0,3122.0,1625.0,939.0,1497.0,5
10118,2017-11-02,0,2,7,16,12615,35549,4,30,1,1,0,0,44,11,101,186,2739.0,2052.0,1488.0,1654.0,1739.0,1654.0,863.0,-85.0,791.0,17
10119,2017-11-02,0,2,8,128,12615,38588,4,30,1,1,0,0,44,11,623,987,586.0,2155.0,362.0,1320.0,1572.0,1320.0,743.0,-252.0,577.0,5
10120,2017-11-02,0,2,16,25,12615,123460,4,30,1,1,0,0,44,11,12,74,530.0,416.0,318.0,697.0,1239.0,697.0,378.0,-542.0,319.0,23
10121,2017-11-02,1,0,0,19,12636,6011,1,30,1,1,0,0,44,11,42,44,59.0,368.0,27.0,371.0,973.0,371.0,210.0,-602.0,161.0,16
10122,2017-11-02,1,0,1,4781,12636,6437,1,30,1,1,0,0,44,11,16364,33187,16616.0,11102.0,8203.0,16779.0,8132.0,16779.0,8287.0,8647.0,8492.0,7
10123,2017-11-02,1,0,2,5096,12636,6555,1,30,1,1,0,0,44,11,14960,29832,31510.0,21021.0,15662.0,23305.0,12954.0,23305.0,11623.0,10351.0,11682.0,7
10124,2017-11-02,1,0,3,2218,12636,7840,1,30,1,1,0,0,44,11,3155,6242,18037.0,23087.0,9058.0,14774.0,11463.0,14774.0,7389.0,3311.0,7385.0,5
10125,2017-11-02,1,0,4,126,12636,9784,1,30,1,1,0,0,44,11,466,570,3406.0,12215.0,1810.0,7672.0,9042.0,7672.0,3928.0,-1370.0,3744.0,11
10126,2017-11-02,1,0,5,153,12636,32354,1,30,1,1,0,0,44,11,372,831,700.0,2548.0,419.0,4251.0,7217.0,4251.0,2150.0,-2966.0,2101.0,16
10127,2017-11-02,1,0,6,15,12636,33258,1,30,1,1,0,0,44,11,58,159,495.0,520.0,215.0,2205.0,5649.0,2205.0,1104.0,-3444.0,1101.0,71
10128,2017-11-02,1,0,8,2458,12636,38588,1,30,1,1,0,0,44,11,5541,9220,4690.0,3403.0,2800.0,5713.0,6442.0,5713.0,3322.0,-729.0,2391.0,5
10129,2017-11-02,1,0,9,1073,12636,39109,1,30,1,1,0,0,44,11,2760,5987,7604.0,5122.0,4150.0,5850.0,6341.0,5850.0,3041.0,-491.0,2809.0,10
10130,2017-11-02,1,0,10,69,12636,41653,1,30,1,1,0,0,44,11,320,466,3226.0,5224.0,1540.0,3158.0,5036.0,3158.0,1681.0,-1878.0,1477.0,109
10131,2017-11-02,1,0,12,3275,12636,42158,1,30,1,1,0,0,44,11,10832,22262,11364.0,9572.0,5576.0,12710.0,8864.0,12710.0,6256.0,3846.0,6454.0,7
10132,2017-11-02,1,0,13,21,12636,44117,1,30,1,1,0,0,44,11,6,30,11146.0,7586.0,5419.0,6370.0,6901.0,6370.0,3131.0,-531.0,3239.0,345
10133,2017-11-02,1,0,15,8,12636,123335,1,30,1,1,0,0,44,11,98,314,172.0,7535.0,52.0,3342.0,5437.0,3342.0,1615.0,-2095.0,1727.0,7
10134,2017-11-02,1,0,17,136,12636,123492,1,30,1,1,0,0,44,11,5527,11734,6024.0,4026.0,2812.0,7538.0,6836.0,7538.0,3571.0,702.0,3967.0,8
10135,2017-11-02,1,0,18,835,12636,123576,1,30,1,1,0,0,44,11,3183,7661,9698.0,6570.0,4355.0,7599.0,7020.0,7599.0,3377.0,579.0,4222.0,7
10136,2017-11-02,1,1,0,20,12636,6011,2,30,1,1,0,0,44,11,159,159,3910.0,6518.0,1671.0,3879.0,5495.0,3879.0,1768.0,-1616.0,2111.0,16
10137,2017-11-02,1,1,3,140,12636,7840,2,30,1,1,0,0,44,11,2137,2137,1148.0,3319.0,1148.0,3008.0,4749.0,3008.0,1952.0,-1741.0,1056.0,5
10138,2017-11-02,1,1,7,19,12636,35549,2,30,1,1,0,0,44,11,100,100,1118.0,799.0,1118.0,1554.0,3716.0,1554.0,1026.0,-2162.0,528.0,17
10139,2017-11-02,1,2,1,78,12636,6437,4,30,1,1,0,0,44,11,598,1486,793.0,1241.0,349.0,1520.0,3220.0,1520.0,812.0,-1700.0,708.0,7
10140,2017-11-02,1,2,3,135,12636,7840,4,30,1,1,0,0,44,11,1292,2453,1970.0,1346.0,945.0,1987.0,3050.0,1987.0,1052.0,-1063.0,935.0,5
10141,2017-11-02,1,2,8,326,12636,38588,4,30,1,1,0,0,44,11,1565,2606,2530.0,2182.0,1428.0,2296.0,2951.0,2296.0,1309.0,-655.0,987.0,5
10142,2017-11-02,1,2,16,45,12636,123460,4,30,1,1,0,0,44,11,133,307,1456.0,1789.0,849.0,1302.0,2364.0,1302.0,721.0,-1062.0,581.0,23
10143,2017-11-02,2,0,1,2236,12656,6437,1,30,1,1,0,0,44,11,6893,13360,6834.0,5424.0,3513.0,7331.0,4807.0,7331.0,3807.0,2524.0,3524.0,7
10144,2017-11-02,2,0,2,1039,12656,6555,1,30,1,1,0,0,44,11,3743,4756,9058.0,6141.0,5318.0,6043.0,4796.0,6043.0,3775.0,1247.0,2268.0,7
10145,2017-11-02,2,0,3,680,12656,7840,1,30,1,1,0,0,44,11,2810,5787,5272.0,7968.0,3276.0,5915.0,5016.0,5915.0,3292.0,899.0,2623.0,5
10146,2017-11-02,2,0,4,150,12656,9784,1,30,1,1,0,0,44,11,225,1182,3484.0,3908.0,1518.0,3549.0,4164.0,3549.0,1759.0,-615.0,1790.0,11
10147,2017-11-02,2,0,5,83,12656,32354,1,30,1,1,0,0,44,11,97,255,718.0,2408.0,161.0,1902.0,3295.0,1902.0,928.0,-1393.0,974.0,16
10148,2017-11-02,2,0,6,53,12656,33258,1,30,1,1,0,0,44,11,231,483,369.0,640.0,164.0,1192.0,2670.0,1192.0,579.0,-1478.0,613.0,71
10149,2017-11-02,2,0,8,296,12656,38588,1,30,1,1,0,0,44,11,639,1331,907.0,690.0,435.0,1262.0,2373.0,1262.0,609.0,-1111.0,653.0,5
10150,2017-11-02,2,0,9,28,12656,39109,1,30,1,1,0,0,44,11,354,409,870.0,741.0,496.0,835.0,1936.0,835.0,482.0,-1101.0,353.0,10
